EE #,FLSA Category,PR Dept,Craft Class Code,Project Code,RehireDate,Reason
242085,Non-Exempt,4104,18-77-703,55126.0,03/21/2024,Rehire
291921,Non-Exempt,4104,18-40-1001,55093.0,02/16/2023,Rehire
282728,Non-Exempt,4104,18-8-1005,55094.0,08/13/2024,Rehire
282730,Non-Exempt,4104,18-8-1005,55094.0,08/13/2024,Rehire
286286,Non-Exempt,4104,18-4-S439,55138.0,10/14/2021,Rehire
286286,Non-Exempt,4104,18-4-S439,55138.0,05/11/2022,Rehire
291710,Non-Exempt,4104,18-40-1003,55086.0,09/29/2022,Rehire
308127,Non-Exempt,4104,18-8-1005,55091.0,02/06/2024,Rehire
306452,Non-Exempt,4104,18-5-5030,55308.0,04/26/2023,Rehire
306452,Non-Exempt,4104,18-5-5030,55308.0,11/15/2023,Rehire
283768,Non-Exempt,4104,18-2-3070,55091.0,04/12/2022,Rehire
312850,Non-Exempt,4104,18-17-402,55143.0,10/01/2024,Rehire
312850,Non-Exempt,4104,18-17-402,55143.0,02/05/2025,Rehire
315120,Non-Exempt,4104,18-41-1001,55094.0,03/19/2024,Rehire
291760,Non-Exempt,4104,18-8-1006,55086.0,09/29/2022,Rehire
306651,Non-Exempt,4104,18-41-1002,55085.0,04/26/2023,Rehire
283967,Non-Exempt,4104,18-41-1003,55079.0,05/24/2022,Rehire
272441,Non-Exempt,4104,18-8-1004,55091.0,06/11/2024,Rehire
292250,Non-Exempt,4104,18-2-3100,55120.0,09/05/2023,Rehire
318879,Non-Exempt,4104,18-197-400,55105.0,10/07/2024,Rehire
318879,Non-Exempt,4104,18-197-400,55105.0,11/18/2024,Rehire
312153,Non-Exempt,4104,18-708-632,55301.0,04/30/2024,Rehire
242067,Non-Exempt,4104,18-62-1001,,04/20/2022,Rehire
307208,Non-Exempt,4104,18-41-1003,55094.0,02/13/2024,Rehire
322869,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
287972,Non-Exempt,4104,18-757-522,55074.0,04/14/2022,Rehire
283100,Non-Exempt,4104,18-8-1005,55107.0,01/18/2024,Rehire
314555,Non-Exempt,4104,18-708-502,55301.0,03/27/2024,Rehire
259657,Non-Exempt,4104,18-40-1003,55086.0,11/09/2022,Rehire
286673,Non-Exempt,4104,18-40-1002,55079.0,11/30/2021,Rehire
286673,Non-Exempt,4104,18-40-1002,55079.0,03/16/2022,Rehire
291847,Non-Exempt,4104,18-74-600,55113.0,11/15/2022,Rehire
279967,Non-Exempt,4104,18-47-401,55143.0,06/12/2024,Rehire
302694,Non-Exempt,4104,18-41-1002,55094.0,03/21/2024,Rehire
305389,Non-Exempt,4104,18-8-1004,55094.0,02/14/2024,Rehire
290908,Non-Exempt,4104,18-47-600,55109.0,04/20/2022,Rehire
290916,Non-Exempt,4104,18-77-401,55113.0,04/27/2022,Rehire
290916,Non-Exempt,4104,18-77-401,55113.0,05/17/2023,Rehire
290916,Non-Exempt,4104,18-77-401,55113.0,11/14/2023,Rehire
291086,Non-Exempt,4104,18-41-1003,55105.0,12/08/2021,Rehire
291086,Non-Exempt,4104,18-41-1003,55105.0,03/16/2023,Rehire
291086,Non-Exempt,4104,18-41-1003,55105.0,05/17/2023,Rehire
291086,Non-Exempt,4104,18-41-1003,55105.0,10/18/2023,Rehire
281480,Non-Exempt,4104,18-T757-522,55074.0,03/30/2022,Rehire
300279,Non-Exempt,4104,18-41-1003,55094.0,06/12/2024,Rehire
291022,Non-Exempt,4104,18-41-1003,55094.0,04/26/2022,Rehire
291022,Non-Exempt,4104,18-41-1003,55094.0,02/20/2024,Rehire
291689,Non-Exempt,4104,18-77-402,55809.0,02/26/2025,Rehire
306024,Non-Exempt,4104,18-299-522,55117.0,04/09/2024,Rehire
304896,Non-Exempt,4104,18-40-1002,55086.0,01/22/2024,Rehire
275810,Non-Exempt,4104,18-47-402,55138.0,06/11/2024,Rehire
275810,Non-Exempt,4104,18-47-402,55138.0,01/20/2025,Rehire
292667,Non-Exempt,4104,18-47-102,55138.0,02/21/2024,Rehire
292667,Non-Exempt,4104,18-47-102,55138.0,02/24/2025,Rehire
328242,Non-Exempt,4104,18-47-403,55138.0,02/24/2025,Rehire
328347,Non-Exempt,4104,18-41-1002,55091.0,01/27/2025,Rehire
290465,Non-Exempt,4104,18-41-1001,55105.0,01/10/2023,Rehire
286092,Non-Exempt,4104,18-2-S267,55105.0,01/26/2023,Rehire
289824,Non-Exempt,4104,18-8-1004,55094.0,11/08/2023,Rehire
289824,Non-Exempt,4104,18-8-1004,55094.0,02/11/2025,Rehire
275200,Non-Exempt,4104,18-8-1004,55079.0,12/09/2021,Rehire
230615,Non-Exempt,4104,18-41-1003,55087.0,12/09/2021,Rehire
291861,Non-Exempt,4104,18-5-5020,55117.0,03/14/2023,Rehire
284595,Non-Exempt,4104,18-5-S507,55106.0,05/14/2024,Rehire
307514,Non-Exempt,4104,18-47-400,55109.0,02/20/2024,Rehire
321258,Non-Exempt,4104,18-40-1002,55086.0,10/01/2024,Rehire
290854,Non-Exempt,4104,18-2-3220,55113.0,10/03/2023,Rehire
313359,Non-Exempt,4104,18-40-1002,55101.0,09/17/2024,Rehire
304652,Non-Exempt,4104,18-47-102,55143.0,10/28/2024,Rehire
299835,Non-Exempt,4104,18-8-1005,55093.0,06/08/2023,Rehire
315795,Non-Exempt,4104,18-708-202,55301.0,12/04/2023,Rehire
315795,Non-Exempt,4104,18-708-202,55301.0,04/02/2024,Rehire
248475,Non-Exempt,4104,18-47-500,55109.0,06/25/2024,Rehire
303198,Non-Exempt,4104,18-197-101,55105.0,03/26/2024,Rehire
317616,Non-Exempt,4104,18-8-1004,55100.0,07/02/2024,Rehire
307076,Non-Exempt,4104,18-77-103,55143.0,06/18/2024,Rehire
276772,Non-Exempt,4104,18-41-1003,55086.0,02/09/2023,Rehire
286090,Non-Exempt,4104,18-297-400,55105.0,06/11/2024,Rehire
307555,Non-Exempt,4104,18-41-1003,55105.0,08/24/2023,Rehire
318919,Non-Exempt,4104,18-41-1002,55123.0,01/09/2025,Rehire
248164,Non-Exempt,4104,18-2-3230,55143.0,07/27/2022,Rehire
284642,Non-Exempt,4104,18-2-S268,55812.0,08/02/2022,Rehire
289902,Non-Exempt,4104,18-299-501,55117.0,08/27/2024,Rehire
286565,Non-Exempt,4104,18-40-1002,55087.0,12/15/2022,Rehire
307811,Non-Exempt,4104,18-40-1001,55091.0,01/30/2024,Rehire
307277,Exempt,4104,18-4-S429,55137.0,06/03/2024,Rehire
305655,Non-Exempt,4104,18-5-5090,55123.0,07/06/2023,Rehire
305655,Non-Exempt,4104,18-5-5090,55123.0,11/13/2023,Rehire
291348,Non-Exempt,4104,18-197-600,55105.0,10/12/2022,Rehire
291594,Non-Exempt,4104,18-40-1002,55089.0,10/11/2022,Rehire
325931,Non-Exempt,4104,18-30-1002,55091.0,01/23/2025,Rehire
282552,Non-Exempt,4104,18-30-1002,55094.0,03/16/2023,Rehire
282552,Non-Exempt,4104,18-30-1002,55094.0,05/07/2024,Rehire
286575,Non-Exempt,4104,18-8-1005,55094.0,03/07/2024,Rehire
219095,Non-Exempt,4104,18-8-1006,55107.0,10/12/2023,Rehire
310541,Non-Exempt,4104,18-47-101,55114.0,10/30/2024,Rehire
310354,Non-Exempt,4104,18-40-1003,55103.0,02/08/2024,Rehire
283694,Non-Exempt,4104,18-47-601,55113.0,03/12/2024,Rehire
284179,Non-Exempt,4104,18-40-1002,55087.0,12/21/2022,Rehire
291119,Non-Exempt,4104,18-197-400,55105.0,07/31/2024,Rehire
309258,Non-Exempt,4104,18-40-1003,55103.0,01/18/2024,Rehire
293812,Non-Exempt,4104,18-41-1002,55308.0,02/17/2025,Rehire
294917,Non-Exempt,4104,18-197-400,55105.0,11/17/2022,Rehire
294917,Non-Exempt,4104,18-197-400,55105.0,06/05/2024,Rehire
303672,Non-Exempt,4104,18-2-3230,55087.0,04/04/2023,Rehire
282239,Non-Exempt,4104,18-2-S260,55085.0,01/24/2022,Rehire
303069,Non-Exempt,4104,18-30-1003,55094.0,04/23/2024,Rehire
299123,Non-Exempt,4104,18-8-1006,55105.0,08/15/2023,Rehire
299123,Non-Exempt,4104,18-8-1006,55105.0,02/22/2024,Rehire
299123,Non-Exempt,4104,18-8-1006,55105.0,11/25/2024,Rehire
301167,Non-Exempt,4104,18-40-1001,55093.0,04/05/2023,Rehire
304226,Non-Exempt,4104,18-30-1001,55094.0,04/23/2024,Rehire
325218,Non-Exempt,4104,18-297-410,55105.0,08/13/2024,Rehire
303054,Non-Exempt,4104,18-5-5030,55801.0,02/06/2023,Rehire
291790,Non-Exempt,4104,18-41-1003,55308.0,03/28/2023,Rehire
291790,Non-Exempt,4104,18-41-1003,55308.0,01/18/2024,Rehire
302803,Non-Exempt,4104,18-77-402,55138.0,05/07/2024,Rehire
322566,Non-Exempt,4104,18-47-101,55138.0,02/24/2025,Rehire
317971,Non-Exempt,4104,18-199-401,55117.0,10/28/2024,Rehire
314385,Non-Exempt,4104,18-41-1002,55101.0,02/01/2024,Rehire
307899,Non-Exempt,4104,18-8-1004,55100.0,04/23/2024,Rehire
306271,Non-Exempt,4104,18-752-500,55302.0,09/19/2023,Rehire
306271,Non-Exempt,4104,18-752-500,55302.0,02/19/2024,Rehire
329247,Non-Exempt,4104,18-47-403,55138.0,02/03/2025,Rehire
303084,Non-Exempt,4104,18-74-103,55126.0,11/06/2023,Rehire
303084,Non-Exempt,4104,18-74-103,55126.0,02/12/2025,Rehire
290001,Non-Exempt,4104,18-47-500,55109.0,03/13/2024,Rehire
307632,Non-Exempt,4104,18-47-400,55113.0,02/05/2025,Rehire
290909,Non-Exempt,4104,18-8-1004,55094.0,04/27/2022,Rehire
290909,Non-Exempt,4104,18-8-1004,55094.0,09/21/2022,Rehire
290909,Non-Exempt,4104,18-8-1004,55094.0,11/14/2023,Rehire
288393,Non-Exempt,4104,18-757-522,55074.0,03/07/2023,Rehire
286804,Non-Exempt,4104,18-2-S268,55105.0,11/30/2021,Rehire
286563,Non-Exempt,4104,18-2-3210,55096.0,06/26/2024,Rehire
283232,Non-Exempt,4104,18-40-1002,55075.0,12/07/2022,Rehire
283232,Non-Exempt,4104,18-40-1002,55075.0,07/26/2023,Rehire
291200,Non-Exempt,4104,18-5-5100,55093.0,10/18/2022,Rehire
300306,Non-Exempt,4104,18-77-501,55113.0,06/26/2024,Rehire
310863,Non-Exempt,4104,18-748-500,55307.0,10/09/2023,Rehire
310863,Non-Exempt,4104,18-748-500,55307.0,12/04/2023,Rehire
319347,Non-Exempt,4104,18-745-500,55117.0,10/01/2024,Rehire
314550,Non-Exempt,4104,18-708-101,55301.0,11/07/2023,Rehire
315796,Non-Exempt,4104,18-708-202,55301.0,12/04/2023,Rehire
315796,Non-Exempt,4104,18-708-202,55301.0,04/01/2024,Rehire
291973,Non-Exempt,4104,18-40-1002,55087.0,10/18/2022,Rehire
286351,Non-Exempt,4104,18-41-1001,55091.0,05/03/2023,Rehire
286351,Non-Exempt,4104,18-41-1001,55091.0,09/25/2024,Rehire
279912,Non-Exempt,4104,18-40-1001,55085.0,05/03/2022,Rehire
300782,Non-Exempt,4104,18-8-1005,55123.0,01/04/2024,Rehire
316710,Non-Exempt,4104,18-41-1002,55091.0,01/15/2025,Rehire
291755,Non-Exempt,4104,18-8-1004,55123.0,09/03/2024,Rehire
11228,Non-Exempt,4104,18-8-1006,55085.0,04/26/2023,Rehire
299060,Non-Exempt,4104,18-8-1004,55100.0,07/02/2024,Rehire
308511,Non-Exempt,4104,18-765-102,55303.0,10/31/2023,Rehire
312728,Non-Exempt,4104,18-6-A621,55138.0,05/28/2024,Rehire
282199,Non-Exempt,4104,18-2-3060,55089.0,07/19/2022,Rehire
282199,Non-Exempt,4104,18-2-3060,55089.0,03/19/2024,Rehire
308972,Exempt,4104,18-4-S429,55137.0,01/20/2025,Rehire
308972,Non-Exempt,4104,18-4-S429,55137.0,05/20/2024,Rehire
276382,Non-Exempt,4104,18-40-1001,55085.0,04/12/2022,Rehire
307721,Non-Exempt,4104,18-41-1003,55100.0,11/28/2023,Rehire
307721,Non-Exempt,4104,18-41-1003,55100.0,03/05/2024,Rehire
306693,Non-Exempt,4104,18-2-3090,55123.0,07/05/2023,Rehire
309205,Non-Exempt,4104,18-77-102,55096.0,11/16/2023,Rehire
313235,Non-Exempt,4104,18-708-102,55301.0,03/12/2024,Rehire
307172,Non-Exempt,4104,18-6-6520,55107.0,05/20/2024,Rehire
295662,Non-Exempt,4104,18-8-1004,55089.0,04/17/2024,Rehire
273153,Non-Exempt,4104,18-8-1004,55087.0,08/23/2022,Rehire
307325,Non-Exempt,4104,18-197-400,55105.0,07/16/2024,Rehire
320391,Non-Exempt,4104,18-47-403,55138.0,02/03/2025,Rehire
308648,Non-Exempt,4104,18-8-1004,55097.0,07/08/2024,Rehire
308648,Non-Exempt,4104,18-8-1004,55097.0,07/15/2024,Rehire
304428,Non-Exempt,4104,18-77-501,55113.0,01/27/2025,Rehire
304427,Non-Exempt,4104,18-77-501,55113.0,01/27/2025,Rehire
284264,Non-Exempt,4104,18-30-1003,55079.0,04/20/2022,Rehire
286099,Non-Exempt,4104,18-41-1003,55123.0,10/18/2022,Rehire
286099,Non-Exempt,4104,18-41-1003,55123.0,03/14/2024,Rehire
327824,Non-Exempt,4104,18-47-101,55126.0,02/03/2025,Rehire
275949,Non-Exempt,4104,18-41-1001,55105.0,01/12/2022,Rehire
306573,Non-Exempt,4104,18-40-1002,55093.0,06/13/2023,Rehire
301208,Non-Exempt,4104,18-73-1003,55089.0,04/23/2024,Rehire
258674,Non-Exempt,4104,18-4-A426,55143.0,02/17/2022,Rehire
312908,Non-Exempt,4104,18-40-1003,55311.0,06/11/2024,Rehire
312716,Non-Exempt,4104,18-41-1002,55094.0,02/14/2024,Rehire
247952,Non-Exempt,4104,18-8-1004,55094.0,11/07/2023,Rehire
286333,Non-Exempt,4104,18-41-1003,55311.0,04/25/2023,Rehire
291588,Non-Exempt,4104,18-40-1002,55076.0,07/18/2023,Rehire
286495,Non-Exempt,4104,18-30-1003,55094.0,12/19/2023,Rehire
285575,Exempt,4104,18-2-S234,55723.0,02/06/2023,Rehire
283569,Non-Exempt,4104,18-77-401,55109.0,12/02/2021,Rehire
283569,Non-Exempt,4104,18-77-401,55109.0,06/12/2024,Rehire
306648,Non-Exempt,4104,18-199-501,55117.0,06/25/2024,Rehire
286480,Non-Exempt,4104,18-41-1003,55100.0,11/17/2022,Rehire
286480,Non-Exempt,4104,18-41-1003,55100.0,01/09/2024,Rehire
285969,Non-Exempt,4104,18-2-3070,55091.0,03/19/2024,Rehire
302344,Non-Exempt,4104,18-77-102,55113.0,01/10/2024,Rehire
302344,Non-Exempt,4104,18-77-102,55113.0,05/16/2024,Rehire
306714,Non-Exempt,4104,18-198-500,55107.0,07/06/2023,Rehire
304329,Non-Exempt,4104,18-8-1004,55091.0,03/06/2024,Rehire
312550,Non-Exempt,4104,18-40-1001,55103.0,03/12/2024,Rehire
310089,Non-Exempt,4104,18-41-1003,55094.0,04/17/2024,Rehire
321983,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
290330,Non-Exempt,4104,18-297-402,55105.0,10/12/2022,Rehire
290330,Non-Exempt,4104,18-297-402,55105.0,06/05/2024,Rehire
316653,Non-Exempt,4104,18-47-102,55113.0,05/21/2024,Rehire
290709,Non-Exempt,4104,18-40-1002,55076.0,06/22/2023,Rehire
279966,Non-Exempt,4104,18-41-1003,55081.0,01/25/2022,Rehire
284216,Non-Exempt,4104,18-41-1003,55081.0,01/25/2022,Rehire
295335,Exempt,4104,18-4-S428,55113.0,06/19/2023,Rehire
283166,Non-Exempt,4104,18-8-1006,55076.0,09/20/2022,Rehire
276282,Non-Exempt,4104,18-74-500,55113.0,10/28/2024,Rehire
295554,Non-Exempt,4104,18-8-1006,55094.0,02/20/2024,Rehire
282905,Non-Exempt,4104,18-41-1001,55100.0,03/07/2023,Rehire
282905,Non-Exempt,4104,18-41-1001,55100.0,02/15/2024,Rehire
318014,Non-Exempt,4104,18-47-102,55812.0,01/15/2025,Rehire
315821,Non-Exempt,4104,18-708-202,55301.0,12/04/2023,Rehire
315821,Non-Exempt,4104,18-708-202,55301.0,04/01/2024,Rehire
275958,Non-Exempt,4104,18-41-1002,55100.0,11/09/2022,Rehire
313096,Non-Exempt,4104,18-40-1001,55089.0,11/28/2023,Rehire
313096,Non-Exempt,4104,18-40-1001,55089.0,03/26/2024,Rehire
310637,Non-Exempt,4104,18-41-1002,55096.0,06/26/2024,Rehire
281181,Non-Exempt,4104,18-T757-522,55074.0,04/15/2022,Rehire
311147,Non-Exempt,4104,18-708-500,55304.0,10/05/2023,Rehire
293422,Exempt,4104,18-2-S268,55138.0,01/23/2023,Rehire
318808,Non-Exempt,4104,18-745-600,55117.0,10/07/2024,Rehire
305546,Non-Exempt,4104,18-8-1005,55094.0,12/12/2023,Rehire
288909,Non-Exempt,4104,18-757-522,55074.0,04/22/2022,Rehire
325241,Non-Exempt,4104,18-197-400,55105.0,11/18/2024,Rehire
328552,Non-Exempt,4104,18-197-400,55105.0,11/13/2024,Rehire
328540,Non-Exempt,4104,18-197-400,55105.0,11/13/2024,Rehire
300174,Non-Exempt,4104,18-798-500,55107.0,03/19/2024,Rehire
284089,Exempt,4104,18-4-S406,55308.0,01/04/2022,Rehire
318480,Non-Exempt,4104,18-745-106,55117.0,05/07/2024,Rehire
318480,Non-Exempt,4104,18-745-106,55117.0,07/30/2024,Rehire
246993,Non-Exempt,4104,18-17-403,55138.0,07/28/2022,Rehire
246993,Non-Exempt,4104,18-17-403,55138.0,01/17/2023,Rehire
280536,Non-Exempt,4104,18-T757-500,55074.0,03/24/2023,Rehire
305658,Non-Exempt,4104,18-5-5090,55138.0,02/14/2024,Rehire
289686,Non-Exempt,4104,18-30-1003,55087.0,12/14/2022,Rehire
306539,Non-Exempt,4104,18-41-1003,55126.0,02/01/2024,Rehire
309316,Non-Exempt,4104,18-77-703,55120.0,08/06/2024,Rehire
286137,Non-Exempt,4104,18-41-1002,55093.0,12/01/2022,Rehire
316372,Non-Exempt,4104,18-708-202,55301.0,01/16/2024,Rehire
316372,Non-Exempt,4104,18-708-202,55301.0,04/02/2024,Rehire
280377,Non-Exempt,4104,18-2-A311,55109.0,10/19/2021,Rehire
280377,Non-Exempt,4104,18-2-A311,55109.0,09/22/2022,Rehire
291204,Non-Exempt,4104,18-40-1002,55086.0,10/13/2022,Rehire
306310,Non-Exempt,4104,18-708-500,55304.0,09/11/2023,Rehire
319925,Non-Exempt,4104,18-47-102,55138.0,02/03/2025,Rehire
296025,Non-Exempt,4104,18-757-522,55074.0,03/23/2023,Rehire
259669,Non-Exempt,4104,18-40-1001,55093.0,04/25/2023,Rehire
283496,Non-Exempt,4104,18-197-400,55105.0,11/09/2021,Rehire
283521,Non-Exempt,4104,18-797-600,55105.0,11/09/2021,Rehire
303208,Non-Exempt,4104,18-297-410,55105.0,07/30/2024,Rehire
318730,Non-Exempt,4104,18-196-500,55313.0,02/17/2025,Rehire
285272,Non-Exempt,4104,18-757-502,55074.0,03/31/2023,Rehire
304519,Non-Exempt,4104,18-41-1002,55100.0,01/04/2024,Rehire
323283,Non-Exempt,4104,18-2-3220,55091.0,10/07/2024,Rehire
305686,Non-Exempt,4104,18-41-1001,55143.0,03/13/2024,Rehire
291316,Non-Exempt,4104,18-8-1006,55076.0,12/22/2022,Rehire
284527,Non-Exempt,4104,18-5-5060,55105.0,10/21/2024,Rehire
280905,Non-Exempt,4104,18-T125-501,55074.0,01/31/2023,Rehire
276416,Non-Exempt,4104,18-T757-522,55074.0,03/30/2023,Rehire
311046,Non-Exempt,4104,18-5-5090,55113.0,09/18/2024,Rehire
291996,Non-Exempt,4104,18-40-1003,55086.0,11/14/2022,Rehire
302239,Non-Exempt,4104,18-47-400,55143.0,11/28/2023,Rehire
302239,Non-Exempt,4104,18-47-400,55143.0,06/11/2024,Rehire
314552,Non-Exempt,4104,18-708-102,55301.0,03/19/2024,Rehire
317101,Non-Exempt,4104,18-708-202,55301.0,04/09/2024,Rehire
312176,Non-Exempt,4104,18-41-1002,55094.0,02/06/2024,Rehire
310508,Non-Exempt,4104,18-41-1002,55086.0,02/06/2024,Rehire
304476,Non-Exempt,4104,18-41-1002,55100.0,01/04/2024,Rehire
309111,Non-Exempt,4104,18-41-1002,55094.0,02/01/2024,Rehire
309542,Non-Exempt,4104,18-41-1003,55094.0,06/20/2024,Rehire
318465,Non-Exempt,4104,18-47-101,55113.0,09/17/2024,Rehire
313966,Non-Exempt,4104,18-765-501,55303.0,10/19/2023,Rehire
305668,Non-Exempt,4104,18-5-5030,55091.0,08/29/2023,Rehire
305668,Non-Exempt,4104,18-5-5030,55091.0,01/31/2024,Rehire
286192,Non-Exempt,4104,18-40-1002,55090.0,06/29/2023,Rehire
306035,Non-Exempt,4104,18-197-400,55105.0,02/20/2024,Rehire
302591,Non-Exempt,4104,18-77-402,55113.0,05/16/2023,Rehire
302591,Non-Exempt,4104,18-77-402,55113.0,03/27/2024,Rehire
308320,Non-Exempt,4104,18-197-400,55105.0,03/05/2024,Rehire
322863,Non-Exempt,4104,18-41-1003,55123.0,09/26/2024,Rehire
322863,Non-Exempt,4104,18-41-1003,55123.0,01/21/2025,Rehire
322198,Non-Exempt,4104,18-47-101,55143.0,10/16/2024,Rehire
329263,Non-Exempt,4104,18-47-400,55113.0,02/17/2025,Rehire
281819,Non-Exempt,4104,18-757-508,55074.0,04/05/2022,Rehire
282600,Non-Exempt,4104,18-T757-500,55074.0,02/17/2022,Rehire
311158,Non-Exempt,4104,18-5-5100,55094.0,02/13/2024,Rehire
307875,Non-Exempt,4104,18-40-1001,55097.0,03/12/2024,Rehire
309676,Non-Exempt,4104,18-47-400,55123.0,11/14/2023,Rehire
304448,Non-Exempt,4104,18-40-1003,55094.0,12/06/2023,Rehire
284317,Non-Exempt,4104,18-40-1002,55090.0,07/06/2023,Rehire
279882,Non-Exempt,4104,18-4-S439,55143.0,08/30/2022,Rehire
303904,Non-Exempt,4104,18-77-101,55138.0,05/15/2024,Rehire
313010,Non-Exempt,4104,18-47-400,55109.0,09/18/2024,Rehire
322763,Non-Exempt,4104,18-17-401,55143.0,01/29/2025,Rehire
306148,Non-Exempt,4104,18-77-402,55091.0,01/29/2025,Rehire
304043,Non-Exempt,4104,18-77-703,55138.0,08/09/2023,Rehire
318682,Non-Exempt,4104,18-41-1002,55091.0,05/07/2024,Rehire
318682,Non-Exempt,4104,18-41-1002,55091.0,10/28/2024,Rehire
309672,Non-Exempt,4104,18-40-1001,55086.0,11/29/2023,Rehire
303323,Non-Exempt,4104,18-197-400,55105.0,06/05/2024,Rehire
307119,Non-Exempt,4104,18-41-1003,55094.0,02/13/2024,Rehire
309621,Non-Exempt,4104,18-41-1001,55091.0,02/15/2024,Rehire
309621,Non-Exempt,4104,18-41-1001,55091.0,01/07/2025,Rehire
291874,Non-Exempt,4104,18-74-101,55113.0,05/03/2022,Rehire
303668,Non-Exempt,4104,18-41-1003,55094.0,03/12/2024,Rehire
284145,Non-Exempt,4104,18-30-1001,55079.0,11/09/2021,Rehire
309166,Non-Exempt,4104,18-41-1002,55100.0,02/06/2024,Rehire
312174,Non-Exempt,4104,18-41-1002,55094.0,02/01/2024,Rehire
296440,Non-Exempt,4104,18-2-3080,55308.0,02/18/2025,Rehire
325720,Non-Exempt,4104,18-745-500,55117.0,09/18/2024,Rehire
286197,Non-Exempt,4104,18-198-400,55091.0,09/06/2022,Rehire
286197,Non-Exempt,4104,18-198-400,55091.0,05/07/2024,Rehire
308560,Non-Exempt,4104,18-765-101,55303.0,10/31/2023,Rehire
314512,Non-Exempt,4104,18-708-602,55301.0,03/12/2024,Rehire
299063,Non-Exempt,4104,18-8-1004,55086.0,09/12/2022,Rehire
299067,Non-Exempt,4104,18-8-1005,55086.0,09/12/2022,Rehire
314960,Non-Exempt,4104,18-708-104,55301.0,04/02/2024,Rehire
306061,Non-Exempt,4104,18-40-1002,55091.0,01/18/2024,Rehire
307047,Non-Exempt,4104,18-40-1002,55303.0,08/29/2023,Rehire
308004,Exempt,4104,18-4-S429,55113.0,06/17/2024,Rehire
316286,Non-Exempt,4104,18-77-401,55113.0,02/21/2024,Rehire
286057,Exempt,4104,18-2-S271,55100.0,12/04/2023,Rehire
302498,Non-Exempt,4104,18-197-400,55105.0,01/04/2024,Rehire
318872,Non-Exempt,4104,18-8-1004,55091.0,07/09/2024,Rehire
306023,Non-Exempt,4104,18-41-1002,55094.0,10/02/2024,Rehire
308875,Non-Exempt,4104,18-41-1002,55094.0,10/01/2024,Rehire
258676,Non-Exempt,4104,18-40-1002,55076.0,03/21/2023,Rehire
311242,Non-Exempt,4104,18-41-1002,55123.0,01/04/2024,Rehire
311242,Non-Exempt,4104,18-41-1002,55123.0,01/21/2025,Rehire
304993,Non-Exempt,4104,18-41-1002,55097.0,05/29/2024,Rehire
314546,Non-Exempt,4104,18-708-102,55301.0,01/03/2024,Rehire
284576,Non-Exempt,4104,18-41-1003,55103.0,06/05/2024,Rehire
316028,Non-Exempt,4104,18-745-500,55117.0,01/03/2024,Rehire
316028,Non-Exempt,4104,18-745-500,55117.0,04/04/2024,Rehire
316028,Non-Exempt,4104,18-745-500,55117.0,10/21/2024,Rehire
309390,Non-Exempt,4104,18-745-500,55117.0,01/16/2024,Rehire
309390,Non-Exempt,4104,18-745-500,55117.0,07/23/2024,Rehire
315248,Non-Exempt,4104,18-745-500,55117.0,02/07/2024,Rehire
315248,Non-Exempt,4104,18-745-500,55117.0,07/25/2024,Rehire
310834,Non-Exempt,4104,18-752-100,55302.0,11/15/2023,Rehire
281160,Non-Exempt,4104,18-64-1003,55802.0,11/03/2022,Rehire
309571,Non-Exempt,4104,18-2-3230,55094.0,02/21/2024,Rehire
327848,Non-Exempt,4104,18-47-101,55138.0,02/03/2025,Rehire
283871,Non-Exempt,4104,18-757-500,55074.0,04/05/2022,Rehire
259666,Non-Exempt,4104,18-41-1001,55093.0,01/10/2023,Rehire
302966,Non-Exempt,4104,18-77-402,55126.0,08/22/2023,Rehire
302966,Non-Exempt,4104,18-77-402,55126.0,02/13/2025,Rehire
270850,Non-Exempt,4104,18-77-400,55138.0,09/29/2022,Rehire
270850,Non-Exempt,4104,18-77-400,55138.0,01/04/2024,Rehire
289274,Non-Exempt,4104,18-40-1002,55085.0,04/05/2022,Rehire
275159,Exempt,4104,18-4-S405,,05/23/2022,Rehire
287975,Non-Exempt,4104,18-757-186,55074.0,04/15/2022,Rehire
287975,Non-Exempt,4104,18-757-186,55074.0,02/08/2023,Rehire
309147,Non-Exempt,4104,18-41-1003,55123.0,09/21/2023,Rehire
309147,Non-Exempt,4104,18-41-1003,55123.0,02/22/2024,Rehire
309147,Non-Exempt,4104,18-41-1003,55123.0,01/29/2025,Rehire
286453,Non-Exempt,4104,18-41-1002,55094.0,01/25/2022,Rehire
286453,Non-Exempt,4104,18-41-1002,55094.0,11/15/2022,Rehire
283104,Non-Exempt,4104,18-2-S271,55087.0,09/22/2022,Rehire
310470,Non-Exempt,4104,18-41-1001,55100.0,02/21/2024,Rehire
307443,Non-Exempt,4104,18-197-400,55105.0,02/22/2024,Rehire
305788,Non-Exempt,4104,18-40-1002,55094.0,02/19/2024,Rehire
258666,Non-Exempt,4104,18-47-601,55109.0,12/07/2021,Rehire
258666,Non-Exempt,4104,18-47-601,55109.0,06/26/2024,Rehire
300098,Non-Exempt,4104,18-8-1004,55091.0,05/09/2023,Rehire
300098,Non-Exempt,4104,18-8-1004,55091.0,09/04/2024,Rehire
304025,Non-Exempt,4104,18-197-400,55105.0,11/29/2023,Rehire
313892,Non-Exempt,4104,18-708-101,55301.0,11/07/2023,Rehire
